id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
7BM37nmJjZzGIY3M1jrK9m,Sahar Ho Rahi Hai,Mehdi Hassan,['ghazal'],0.514,0.573,6,-8.476,0,0.0274,0.908,0.0148,0.0938,0.658,101.201,337613,4,1,Dance Party
7BQfEClgyM0WT5b7G1PdIX,Hoton Se Choolo,Jagjit Singh,['ghazal'],0.627,0.387,0,-14.333,1,0.0667,0.393,0.00602,0.143,0.398,94.566,373280,4,1,Dance Party
7BfqV5RR9fYgfMhKnd1mce,Pehli Baar Maine Tujhe,Alka Yagnik,['bollywood'],0.381,0.647,7,-8.212,0,0.043,0.446,0.000426,0.601,0.943,127.268,235907,4,0,Energetic Happy
7BpuazTJSZ90tI7gefSidD,"Kempado Kempado - From ""Yaarre Koogaadali""",Kailash Kher,['bollywood'],0.766,0.804,1,-5.679,1,0.0823,0.273,2.98e-06,0.698,0.639,114.038,270124,4,2,Instrumental Calm
7BxpSYS6cjAPbTNUT7X2qO,Gore Mukh Te Dupatta,Naseebo Lal,"['ghazal', 'sufi']",0.76,0.918,1,-5.2,1,0.147,0.232,0.0419,0.076,0.936,92.454,357799,4,2,Instrumental Calm
7C3gqs4cvapdGucDwmK7Gm,Shree Bhaktamar Stotra - 1,Anuradha Paudwal,['bollywood'],0.51,0.444,5,-6.346,1,0.0364,0.893,0.0,0.66,0.438,176.825,1437066,4,3,Acoustic Chill
7C5BETqxg6I8QFTiLIPYhQ,Ae Jaan-E-Jan,Nusrat Fateh Ali Khan,['qawwali'],0.478,0.654,11,-7.365,1,0.0357,0.4,0.00131,0.125,0.614,160.266,304552,3,0,Energetic Happy
7C5atbXdv6nTkjlEKp4jLX,Know No Better,Major Lazer,[],0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,225850,4,2,Instrumental Calm
7C6STbO1MhvBUt2xdSbrnl,Boohay Barian - Live,Hadiqa Kiani,['ghazal'],0.421,0.452,9,-13.664,1,0.0662,0.589,0.0226,0.221,0.746,172.218,1034781,4,1,Dance Party
7CBGj2nqxXkYplNXq1HZlC,Kandia Te Tur Kay,Atta Ullah Khan Esakhelvi,['ghazal'],0.435,0.921,1,-3.351,0,0.0529,0.473,0.000387,0.2,0.416,117.529,371027,4,0,Energetic Happy
7CKR3FcBqSsGcgce0ECe1z,LLC,Nicki Minaj,[],0.835,0.756,10,-5.441,0,0.123,0.0523,0.028,0.0606,0.809,153.988,221853,4,2,Instrumental Calm
7COfe3P7KgfwDwIRB8LIDw,Mi Gente,J Balvin,[],0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040,4,2,Instrumental Calm
7CPBqAfVmErBhqZhIC5Tga,Sui De Utte Sui Chari,Naseebo Lal,['sufi'],0.622,0.894,10,-1.382,1,0.0542,0.327,0.00024,0.288,0.849,83.913,348159,4,2,Instrumental Calm
7CUqbn18lUrCEoY8BotTtE,Aas Da Kasa Hogya Khali,Atta Ullah Khan Esakhelvi,['qawwali'],0.378,0.656,1,-5.13,1,0.0348,0.893,0.0329,0.21,0.651,73.666,351013,4,0,Energetic Happy
7CbN6PWesr1uYxwSvI7UHW,Jai Ganesh Deva,Anuradha Paudwal,['ghazal'],0.667,0.768,1,-7.133,1,0.105,0.484,0.0,0.662,0.741,134.949,271159,3,0,Energetic Happy
7CgSP0QnEm7dTVHDXdr0Zk,Hum Tumhein Bhoo Ke,Ali Haider,['sufi'],0.579,0.681,5,-6.785,1,0.0244,0.267,0.000382,0.11,0.589,89.997,333893,4,2,Instrumental Calm
7ChgIOtdsEKDPLXVkfcZ05,"Haa Jab Tak Hai Jaan - From ""Sholay""",Lata Mangeshkar,['bollywood'],0.386,0.413,2,-10.894,0,0.0362,0.865,0.0122,0.137,0.468,90.513,326173,3,1,Dance Party
7Ci5OmDrd5rFsHIkIjmSzR,Devi Renuka Mauli,Anuradha Paudwal,['ghazal'],0.674,0.54,6,-9.641,0,0.0431,0.683,0.0,0.229,0.84,107.669,290345,4,1,Dance Party
7ClPFXneFgAJFuf9ZMqJ9P,El Muerto Borracho,Los Corraleros De Majagual,['pop'],0.833,0.533,6,-5.231,0,0.0791,0.394,0.0,0.296,0.971,98.719,166382,4,2,Instrumental Calm
7CmRC93ByVDkWUBGQOf0ld,Jithon Marzi Jawani Noo Cheir - Ibba Gujjar,Naseebo Lal,['sufi'],0.821,0.95,3,-5.423,1,0.1,0.17,6.76e-06,0.133,0.773,128.003,298983,4,2,Instrumental Calm
7Cp3wusvgGvNpt7RRFaJ3g,Jai Jai Ganesh Moraya,Lata Mangeshkar,['bollywood'],0.653,0.518,9,-6.721,1,0.0291,0.733,1.68e-06,0.311,0.672,107.904,307387,4,1,Dance Party
7CtuEXDgBdSK6ZCshDMTte,Yeh To Nari,Bappi Lahiri,['bollywood'],0.363,0.517,8,-9.972,1,0.039,0.777,4.44e-05,0.146,0.688,151.98,291000,3,1,Dance Party
7CuQaPLdkHluSQx0Md44sz,Aurat Ne Janam Diya,Naseebo Lal,"['ghazal', 'sufi']",0.319,0.396,9,-4.214,1,0.0275,0.79,1.64e-06,0.0709,0.19,87.991,144004,4,1,Dance Party
7D3lo0ShsjY84Yh9m7hn0J,Sick Boy - Zaxx Remix,The Chainsmokers,[],0.524,0.714,11,-5.176,0,0.0457,0.0124,0.0,0.478,0.216,90.088,219800,4,2,Instrumental Calm
7D9hBxxbdM0JB3GUTIJsag,Mere Man Men Chhupi Hai,Mukesh,['bollywood'],0.42,0.512,7,-10.576,1,0.132,0.958,0.00187,0.371,0.841,180.611,184733,4,1,Dance Party
7DDo6409nQiGNGYpyO3evd,"Blockbuster (From ""Sarrainodu"")",Shreya Ghoshal,['bollywood'],0.771,0.917,8,-7.103,1,0.0979,0.772,0.0447,0.204,0.696,82.002,304988,4,2,Instrumental Calm
7DKwahqNfbI8Snze1QFg8o,Jugni,Arif Lohar,['sufi'],0.8,0.929,6,-3.906,1,0.0653,0.0632,0.0,0.283,0.772,115.019,265467,4,2,Instrumental Calm
7DNRPvcfQWLqxdE7OomSpg,Kaise Chhupa-un Raaz-e-Gham - Live,Mehdi Hassan,"['ghazal', 'bollywood']",0.378,0.477,5,-11.761,1,0.0528,0.858,0.269,0.324,0.34,112.42,941663,3,1,Dance Party
7DVuwhGG2qZEknY2pcFAYR,Desh Bhakti Song - Jana Gana Mana,Sadhana Sargam,['bollywood'],0.46,0.437,3,-7.075,1,0.0272,0.94,0.00297,0.121,0.325,91.576,99128,4,1,Dance Party
7DaK5PgQ7hiaQMhOGjVviz,Teri Meri (Remix),Rahat Fateh Ali Khan,['qawwali'],0.602,0.809,2,-5.528,1,0.0327,3.53e-05,0.14,0.344,0.0872,138.054,322897,4,2,Instrumental Calm
7DekM9fvrVFCVoyI7NtT6e,"You Must Love Me - From ""Evita""",Lana Del Rey,[],0.271,0.209,10,-12.472,1,0.0362,0.94,0.0237,0.111,0.0856,80.252,162947,4,1,Dance Party
7DmsviMgfapfHpIUg5IzbV,Sochta Hoon Keh Woh Kitne Masoom Teh,Nusrat Fateh Ali Khan,['qawwali'],0.419,0.758,5,-7.974,1,0.0654,0.612,6.23e-05,0.583,0.674,122.156,1371476,4,3,Acoustic Chill
7DrluKkTviBwCc8AV3VGmf,Clandestino,Shakira,[],0.766,0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,231921,4,2,Instrumental Calm
7DxdfkNnZ0KW4OTOPtp1X8,Woh jo hum mein tum mein,Nayyara Noor,['sufi'],0.405,0.359,0,-12.289,1,0.0377,0.96,0.00337,0.0761,0.331,146.389,305320,1,1,Dance Party
7EAEQ1olP0SXaDt9TnZ88a,Dastan E Alam Sun Ke Shabeer Dee,Rahat Fateh Ali Khan,['qawwali'],0.532,0.337,1,-13.371,1,0.09,0.868,0.0,0.647,0.688,104.652,367015,4,1,Dance Party
7EAR93tf8Pyg2vHinCqDUi,Aao Phir Nazm Kahein,Gulzar,['bollywood'],0.468,0.141,2,-19.146,0,0.163,0.668,8.59e-05,0.105,0.21,120.358,47280,4,1,Dance Party
7EI5jnpRA4iKpw8bFnI6Wo,Zara Zara,Hadiqa Kiani,['sufi'],0.676,0.907,11,-5.868,0,0.0412,0.0155,7.08e-06,0.146,0.684,126.978,215627,4,2,Instrumental Calm
7EKDnqrjvKvR02X9wga5BN,Maiya Mori,Anup Jalota,['ghazal'],0.351,0.885,6,-2.235,1,0.0655,0.79,1.52e-05,0.0979,0.62,74.778,977108,4,0,Energetic Happy
7EROK3PMgkCG3wdwcbeauW,9.13,Khalid,[],0.289,0.451,2,-15.013,1,0.0538,0.975,0.942,0.222,0.59,131.72,55720,3,4,Rap / Spoken
7EbRVU97goqzqVsRhXsXZ5,Wrap Me Up in Your Love,John Legend,[],0.632,0.759,2,-5.666,0,0.0422,0.471,2.06e-05,0.12,0.777,142.019,225040,4,2,Instrumental Calm
7EuciEyDmm10xZcFhtFqJc,Om Ramdutay Vidmahe Kapi Rajay Dhimahi,Suresh Wadkar,['bollywood'],0.539,0.384,5,-13.673,0,0.0384,0.434,0.0,0.0584,0.601,133.786,931257,4,1,Dance Party
7EzdQnopwog0YWUoRBEowX,Mi Declaración,Maluma,[],0.66,0.915,1,-4.071,0,0.285,0.144,0.0,0.229,0.709,173.969,225507,4,2,Instrumental Calm
7F4fyg2w1KltvNXbtav3Iz,Sehar Qarib Hai Taron Ka Hal Kya Ho Ga,Nusrat Fateh Ali Khan,['qawwali'],0.37,0.784,11,-8.165,1,0.155,0.782,1.61e-05,0.679,0.815,84.019,924023,4,3,Acoustic Chill
7F9ShLGbCXRAwNROwBXUOq,Hanuman Chalisa,Roop Kumar Rathod,['sufi'],0.509,0.522,7,-9.643,0,0.0491,0.818,5.87e-05,0.064,0.775,157.822,739147,4,1,Dance Party
7FBTeF7DWAMxGOpueLHwo7,Baarishein Lofi Mix,Atif Aslam,['sufi'],0.321,0.39,7,-11.427,0,0.0303,0.135,0.00231,0.0979,0.0903,78.825,260139,4,1,Dance Party
7FCLAclJghgB2aBs9hpXSD,Jiya Lagena Moura,Nusrat Fateh Ali Khan,['qawwali'],0.403,0.853,0,-6.466,1,0.0837,0.356,0.0,0.772,0.807,114.167,268431,4,0,Energetic Happy
7FDaS1k08rwMoAThmzUkOZ,Side Effects - Fedde Le Grand Remix,The Chainsmokers,[],0.633,0.854,0,-4.046,0,0.0432,0.0382,2.83e-05,0.434,0.659,126.026,172360,4,2,Instrumental Calm
7FDeSd07N067gCInupXgp8,Dewe Yar Diyan,Atta Ullah Khan Esakhelvi,"['sufi', 'qawwali']",0.576,0.398,6,-16.045,1,0.0442,0.92,0.269,0.223,0.824,93.052,269053,4,1,Dance Party
7FR9ZBHlSVVO0YvYwaABye,Is Dil Pe Naaz Tha Mujhe,Mehdi Hassan,['bollywood'],0.374,0.32,8,-17.394,1,0.0655,0.942,0.857,0.139,0.684,107.449,287270,4,4,Rap / Spoken
7FZ7jcQTHx1lq2HTEh3jiJ,Madine Hazri Howe,Nusrat Fateh Ali Khan,['qawwali'],0.467,0.543,5,-6.931,1,0.044,0.829,0.000223,0.469,0.381,118.674,1807730,4,3,Acoustic Chill
7Fa4WYeCME6JU0wBXZqaGC,Dhyanam,Anuradha Paudwal,['ghazal'],0.285,0.0811,6,-12.81,1,0.0397,0.991,3.87e-05,0.081,0.259,165.991,243493,4,1,Dance Party
7FcmN4Wi2Q4TMPLeUJkdl0,Gali De Wichon Kaun,Nusrat Fateh Ali Khan,['qawwali'],0.471,0.494,8,-15.01,1,0.203,0.656,0.0,0.192,0.777,108.237,583840,4,1,Dance Party
7FliZx9wTDb0U1tPfS7AuX,One Kiss (with Dua Lipa) - Valentino Khan Remix,Calvin Harris,[],0.829,0.664,7,-4.191,1,0.0435,0.169,0.000927,0.262,0.432,126.017,251429,4,2,Instrumental Calm
7Flz2byM9N3hiZUwY0VkcM,Dil Ke Afsane,Noor Jehan,['ghazal'],0.454,0.395,5,-15.626,1,0.0352,0.847,0.0189,0.0954,0.772,184.544,281840,3,1,Dance Party
7Fzw6YYmrBJLGbD6RbnWmR,Yeh Mana Keh Tum Dilbar Nazneen Ho,Masood Rana,['ghazal'],0.489,0.701,6,-3.162,1,0.0705,0.97,1.91e-05,0.17,0.569,78.774,242799,4,0,Energetic Happy
7GCeXDAoxWmhLqYXp04Gu2,"Jab Bhi Koi Kangna Bole - From ""Shaukeeen""",Kishore Kumar,['bollywood'],0.543,0.552,7,-8.63,1,0.0362,0.743,0.0,0.123,0.633,147.052,246467,4,1,Dance Party
7GIzQFxHdON9BXJXea86pv,Sochta Hoon Keh Woh Kitne Masoom Teh - Complete Original Recording,Nusrat Fateh Ali Khan,['qawwali'],0.419,0.758,5,-7.974,1,0.0654,0.612,6.23e-05,0.583,0.674,122.156,1371476,4,3,Acoustic Chill
7GPT4holRZjyR758pXnDCL,A Good Hearted Woman,Charley Pride,['pop'],0.585,0.444,4,-13.726,1,0.032,0.464,0.000323,0.0859,0.449,99.385,177787,4,1,Dance Party
7GY7NdUwNm2gPMBbVZh9mj,Take A Bow,Rihanna,[],0.704,0.35,9,-12.194,1,0.0774,0.267,0.0,0.094,0.582,81.979,230587,4,1,Dance Party
7GiiQm2KOOENimwDYP3WG2,Tu To Mai Hai,Anuradha Paudwal,['bollywood'],0.512,0.765,4,-12.772,0,0.112,0.572,1.51e-06,0.463,0.621,138.021,401319,4,0,Energetic Happy
7GxV43MZIOKxJQt6jGOF3f,Jadon Da Tu Door Gaiyoon,Naseebo Lal,['sufi'],0.643,0.878,8,-3.778,1,0.121,0.364,1.82e-05,0.219,0.769,94.938,301807,4,2,Instrumental Calm
7H8CfKLy1t2KDw8VYByvln,Aarti Shree Laxmi Mata Ji Ki,Anuradha Paudwal,['bollywood'],0.495,0.764,1,-6.76,1,0.0539,0.533,0.0,0.117,0.888,128.566,276920,4,0,Energetic Happy
7HCnuwV7xCMfqljSUcgGci,Bet My Heart,Maroon 5,[],0.759,0.604,8,-6.663,0,0.051,0.141,0.0,0.149,0.418,121.096,196121,4,2,Instrumental Calm
7HRW8AO8GJRiBnXMGWSLdZ,Om Namah Shivay - Yaman,Anup Jalota,['ghazal'],0.462,0.289,9,-14.456,1,0.0363,0.561,0.000113,0.427,0.332,127.13,432707,4,1,Dance Party
7HaxuV8oM7qaXg50n35cpl,"Rock N Roll Soniye (From ""Kabhi Alvida Naa Kehna"")",Shankar-Ehsaan-Loy,['bollywood'],0.787,0.871,5,-6.193,0,0.142,0.109,0.0,0.0426,0.831,94.998,341840,4,2,Instrumental Calm
7Hb0q2WxYKerGDe114vXO2,Qaafirana - Lofi Mix,Arijit Singh,['bollywood'],0.309,0.436,4,-9.947,1,0.0453,0.505,4.14e-06,0.0985,0.301,68.555,324335,3,1,Dance Party
7I9svbEdAvJrXNdruNhad4,Chun-Li,Nicki Minaj,[],0.689,0.732,6,-5.081,0,0.373,0.278,5.81e-05,0.106,0.482,128.981,191600,5,2,Instrumental Calm
7IJTgkeqHA1aMqopoyzGrQ,All My Love - Remix,Major Lazer,[],0.435,0.891,2,-3.907,0,0.178,0.0399,0.0,0.187,0.437,115.166,229751,4,0,Energetic Happy
7IL3UOlcJ6nmcCMwpnlfcA,Something's Gotta Give,Camila Cabello,[],0.545,0.458,5,-4.6,0,0.0279,0.367,0.0,0.118,0.164,79.943,236360,4,2,Instrumental Calm
7IOxauZfx5l18mYfX0GZm6,Knees,Bebe Rexha,[],0.777,0.577,11,-6.872,0,0.0357,0.0781,1.02e-06,0.0869,0.381,109.019,206581,4,2,Instrumental Calm
7Iowpd6ivUkKEUBBJbmf6r,Saiyan Ne Karam Kamiya,Amjad Sabri,['qawwali'],0.621,0.988,11,-0.959,1,0.0508,0.611,0.0,0.465,0.529,110.005,397663,4,0,Energetic Happy
7IqBiXvKgIWZKGJgTKnPNl,Har Saal Aawal Jaai Mai Ke Nagariya,Amit Kumar,['bollywood'],0.706,0.804,2,-3.607,0,0.0471,0.666,0.0,0.109,0.89,101.889,234429,4,2,Instrumental Calm
7JAzAyjbJFPznEFdqpa1Si,Real Life,Imagine Dragons,[],0.262,0.564,0,-7.99,1,0.0455,0.0147,0.00659,0.103,0.13,195.489,247547,4,0,Energetic Happy
7JFIDJAi9RoCn0JYavNLRG,Shut Up & Bounce,Vishal-Shekhar,['bollywood'],0.578,0.857,2,-7.272,1,0.0648,0.00269,0.263,0.141,0.904,121.981,277493,4,2,Instrumental Calm
7JXZIE3Qjvj17zIa1YDYLt,Aab E Hayat Sab Ko,Ghulam Ali,['sufi'],0.397,0.262,6,-17.349,0,0.0426,0.723,8.04e-06,0.0991,0.736,166.735,345933,3,1,Dance Party
7JZ8Hn1v8SU4BHUkpo2w7p,Yeh Daur Jo Ke Sazaa Nahin,Roop Kumar Rathod,['sufi'],0.45,0.419,4,-10.566,1,0.0307,0.941,4.19e-05,0.341,0.713,143.047,446173,3,1,Dance Party
7JjknOWccr4gg25MVI2Jcp,Yeh Dil Yeh Pagal,Ghulam Ali,['ghazal'],0.669,0.215,1,-20.193,1,0.041,0.83,0.00343,0.622,0.593,106.574,763373,4,1,Dance Party
7JkNVClXlXGz5ZZ8QY5yyO,Hum Ke Thehre Ajnabi Itni,Nayyara Noor,['ghazal'],0.415,0.575,6,-10.582,0,0.0395,0.71,0.0114,0.139,0.723,142.164,375406,1,1,Dance Party
7JlhggLpzpwZqRzBXngC3l,Ghabra Ke Jo Ham,Rajkumari,['bollywood'],0.468,0.227,0,-15.319,1,0.0915,0.879,0.000222,0.133,0.559,138.894,244933,4,1,Dance Party
7JwZdVGDQfJow5cTtbq7KO,Aag,Nazia Hassan,"['ghazal', 'sufi']",0.708,0.552,11,-10.433,0,0.0362,0.446,0.00333,0.34,0.295,110.746,267633,4,2,Instrumental Calm
7JyHeeu5sIuFkUdSXplrEN,Tujhe Milne Ki Saza Denge,Jagjit Singh,['ghazal'],0.572,0.323,7,-15.421,1,0.0296,0.202,0.00662,0.11,0.304,82.051,330707,4,1,Dance Party
7K8vOty2LqiYwLmBAdanEJ,If I Ain't Got You (feat. Arturo Sandoval) - Spanish Version,Alicia Keys,[],0.579,0.331,7,-14.189,1,0.0841,0.484,1.84e-05,0.0981,0.186,118.176,231960,3,1,Dance Party
7KSUNwlXycVz5L5v3WR1vh,Natho Jo Sindh Laye,Sanam Marvi,['ghazal'],0.566,0.856,8,-5.707,1,0.0655,0.0345,0.00113,0.286,0.906,161.885,295010,3,0,Energetic Happy
7KZ4krXX5h9LQnTRhV0yls,Piya Re Piya Re - Remix,Nusrat Fateh Ali Khan,['qawwali'],0.699,0.548,0,-16.235,1,0.0607,0.298,4.23e-05,0.371,0.647,92.047,273067,4,2,Instrumental Calm
7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,Travis Scott,[],0.428,0.403,5,-5.914,0,0.209,0.229,0.0,0.22,0.133,95.387,180183,5,2,Instrumental Calm
7KZgRrGV62CNlIYqdTDI5g,Ho Jaye Je Pyar Te Sona Bhul Janda,Nusrat Fateh Ali Khan,['qawwali'],0.478,0.549,2,-10.998,1,0.0636,0.693,0.0266,0.135,0.617,138.649,408202,4,1,Dance Party
7KunA9EvcZdYC7jKfFqANO,Janu Tori Batiyan - Ek Nai Paheli / Soundtrack Version,Anuradha Paudwal,['ghazal'],0.646,0.357,2,-13.976,1,0.267,0.768,0.213,0.0941,0.318,81.811,225173,3,1,Dance Party
7KzFvpK8YrbqmGFo8YrAgE,Tune Ye Noor Jo Zulfo Mein,Mehdi Hassan,['ghazal'],0.323,0.321,1,-17.506,1,0.0396,0.972,0.708,0.47,0.414,140.092,556767,5,4,Rap / Spoken
7KzUXBeymzsUqTxOwvvJ3D,Teri Har Baat,Bilal Khan,['sufi'],0.556,0.37,2,-10.252,1,0.028,0.79,7.67e-05,0.1,0.308,79.96,204000,4,1,Dance Party
7L1St2JB4wP6yr3nOrvhjs,Sapna Mera Toota,Rahat Fateh Ali Khan,['qawwali'],0.475,0.707,5,-5.707,1,0.0378,0.706,8.06e-06,0.382,0.742,150.057,350850,4,0,Energetic Happy
7L52YqcskKbAZ9cxASPMmY,Yaad-E-Nabi Ka Gulshan Mehka,Nusrat Fateh Ali Khan,['qawwali'],0.526,0.556,5,-11.977,1,0.138,0.706,0.00452,0.853,0.613,116.859,1758024,4,3,Acoustic Chill
7LAmOc7qcnONXPuXhNxkDl,Rahe Khuda Mein Paai Shahadat,Chhote Majid Shola,['qawwali'],0.426,0.883,3,-5.59,1,0.0628,0.355,0.0,0.162,0.76,105.584,983775,4,0,Energetic Happy
7LILuIkzpB53DOIgh5e2nA,Jalwa Yaar Idhar Bhi Koi,Alhajj Muhammad Owais Raza Qadri,['sufi'],0.289,0.391,0,-3.914,1,0.0325,0.787,0.0,0.15,0.284,120.769,417100,3,1,Dance Party
7LJgp1F5iWg4OPPM12SlZf,"Jane De Jane De Mujhe Jane De (From ""Shola Aur Shabnam"")",Amit Kumar,['bollywood'],0.478,0.438,6,-13.695,1,0.0373,0.738,4.25e-05,0.372,0.829,153.06,311798,3,1,Dance Party
7LNi3SmYod5Vb8YnqvmTKf,Lagi Tumse Lagan Saathi,Lata Mangeshkar,['bollywood'],0.319,0.38,8,-17.515,1,0.0428,0.969,0.16,0.187,0.627,104.665,226430,4,1,Dance Party
7LQzcFpbtNplryRdZzQyUu,Happier - West Coast Massive Remix,Marshmello,[],0.366,0.828,5,-3.455,1,0.0647,0.0473,0.0,0.321,0.426,199.228,208800,4,0,Energetic Happy
7LUV78RpEoyTyWjBcr0QHx,Hum Pachtawa Sajanwa,Begum Akhtar,['ghazal'],0.371,0.0994,10,-14.457,1,0.0369,0.989,0.677,0.332,0.32,73.661,211294,3,4,Rap / Spoken
7LcOHxgVCRGY8VzmaE0qp0,Sanon Teriyan Loran Ranjhan Hun Te Aaja,Atta Ullah Khan Esakhelvi,['qawwali'],0.772,0.767,6,-6.77,1,0.0461,0.629,3.13e-05,0.106,0.894,136.06,447413,4,2,Instrumental Calm
7Lki4Q73XuQNSnGp0yRdo2,Ajmer Ko Jana Hai,Sabri Brothers,['sufi'],0.489,0.382,7,-16.989,1,0.107,0.809,0.00186,0.25,0.58,118.405,908173,4,1,Dance Party
7LoWAhcGbxSkT6trTqXQR6,Intro,Juice WRLD,[],0.558,0.384,6,-13.644,0,0.143,0.93,6.79e-05,0.604,0.829,75.956,74866,4,1,Dance Party
7LqExyiD9E5efcIn2wFecd,Sapno Mein Aana Dil Mein Samana,Anuradha Paudwal,['ghazal'],0.423,0.635,9,-9.491,0,0.0467,0.876,0.154,0.303,0.469,158.009,395333,3,0,Energetic Happy
7MHgaN9L2fQGRmVM8NnfgS,Baby Makeup Karna Chod,Tony Kakkar,['bollywood'],0.807,0.5,9,-3.935,0,0.0633,0.479,0.0,0.0815,0.774,89.976,179500,4,2,Instrumental Calm
7MMZySuMHhENxAWnSiJahb,Bawa,Chitra Singh,"['ghazal', 'bollywood']",0.509,0.129,5,-18.261,1,0.0345,0.972,0.924,0.197,0.302,151.374,320307,4,4,Rap / Spoken
7MOcy81mbL1GAAoA2F5MIJ,Akhiyan Udeek Diyan,Rahat Fateh Ali Khan,['qawwali'],0.577,0.821,10,-9.536,0,0.0464,0.148,5.22e-05,0.338,0.928,119.638,824007,4,0,Energetic Happy
7MQNJjdAA47U6x2K229eQ2,Gayatri Mantra,Shubha Mudgal,['sufi'],0.635,0.46,8,-7.759,1,0.0266,0.709,3.88e-06,0.0563,0.276,109.993,320467,4,1,Dance Party
7MQh0cDWRUydKvOp15o48b,Aaj Jaane Ki Zid Na,Habib Wali Muhammad,['ghazal'],0.429,0.576,1,-5.298,1,0.0297,0.96,0.0,0.287,0.555,131.24,319927,1,1,Dance Party
7MlWUL8EX37cnpvDQL8DUB,La Luna Llena,Ira!,['pop'],0.583,0.822,4,-4.886,0,0.045,0.166,0.0,0.0678,0.932,174.1,208867,4,2,Instrumental Calm
7MmamZhENstgXDwGl8lJTN,Ae Dard - E - Dil,Ghulam Ali,['sufi'],0.526,0.486,6,-9.01,1,0.0295,0.806,0.947,0.391,0.593,100.165,411000,4,4,Rap / Spoken
7MvSmQSG0iiZCQieeO9tNR,Better - noclue? Remix,Khalid,[],0.602,0.668,0,-7.482,0,0.099,0.0139,4.75e-05,0.219,0.244,120.002,212500,4,2,Instrumental Calm
7a0XuZvLnS3BWpNOjmbwCR,Lar Lagian Di,Asif Ali Khan Santoo,['qawwali'],0.561,0.823,9,-7.182,0,0.0678,0.149,9.89e-06,0.514,0.815,114.828,913173,4,0,Energetic Happy
7a1eiv0HpBBUyeuR5oAHv2,Dhyan Shlok,Anuradha Paudwal,['ghazal'],0.4,0.338,11,-9.715,1,0.047,0.99,8.67e-06,0.176,0.268,135.344,78853,4,1,Dance Party
7a6pFjOI6QNVOzaVXwVkLE,La Lai Te Mundri,Atta Ullah Khan Esakhelvi,['qawwali'],0.516,0.453,11,-10.172,1,0.0898,0.976,0.05,0.114,0.724,93.806,224373,4,1,Dance Party
7aN0i7R1ro8TitBEACXqRU,Sindhu Sukhiye Pyo,Sanam Marvi,['ghazal'],0.516,0.925,5,-5.273,0,0.0585,0.137,3.9e-05,0.159,0.719,153.724,382015,3,0,Energetic Happy
7aNXvGT7f63CQ6HWsyNYde,Ragasiya Kanavugal (From Bheema),Hariharan,['ghazal'],0.735,0.687,2,-6.947,1,0.0355,0.388,0.000337,0.11,0.822,132.936,359320,4,2,Instrumental Calm
7aSvPfoqiM0zwPqupLGaHd,BOY,Charlie Puth,[],0.725,0.77,1,-6.24,1,0.0539,0.149,2.17e-05,0.0641,0.647,93.009,263413,4,2,Instrumental Calm
7afZZ54LXp32OPuih4htsB,Man Atkeya Beparwah De Naal,Nusrat Fateh Ali Khan,['qawwali'],0.383,0.68,6,-9.791,1,0.0468,0.615,0.000179,0.482,0.691,104.843,867188,4,0,Energetic Happy
7b1WVMX0FShcPWct8ca7ma,Lost In Japan - Recorded at Spotify Studios NYC,Shawn Mendes,[],0.438,0.508,7,-7.485,0,0.0649,0.716,0.0,0.057,0.541,101.698,214587,4,1,Dance Party
7b2cJGJllv2fIawokmZFg6,Zee Halle Miskin,Nusrat Fateh Ali Khan,['qawwali'],0.463,0.685,6,-8.479,1,0.07,0.643,0.000788,0.658,0.668,112.337,1232660,4,3,Acoustic Chill
7b4vbqgzMhbFa0wdjfftQJ,One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,[],0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,4,2,Instrumental Calm
7b5HvB1fTORGOctsmi5emt,Sign of the Times - Piano Version,Harry Styles,[],0.268,0.0413,0,-27.558,1,0.0479,0.993,0.891,0.083,0.069,134.953,167480,4,4,Rap / Spoken
7bO3Ef1qysn4cYeLsNMJlA,Baith Mere Paas Tujhe - Yadon Ki Kasam / Soundtrack Version,Lata Mangeshkar,['bollywood'],0.379,0.672,1,-5.913,0,0.0388,0.754,0.000585,0.1,0.425,129.323,349853,3,0,Energetic Happy
7bPnE5hzWiuBqwTz6X48RI,Jane Thila Raja,Suresh Wadkar,['bollywood'],0.59,0.723,6,-5.34,0,0.0449,0.573,0.0,0.241,0.827,80.062,289776,4,2,Instrumental Calm
7boPPE857KEqCIHNwFkDop,"Audio - with Sia, Diplo & Labrinth",Sia,[],0.365,0.692,3,-4.586,0,0.0671,0.192,1.51e-06,0.0862,0.372,89.998,203400,4,0,Energetic Happy
7bu8i7HwACY0m1H5lXFSpw,Meant to Be - Acoustic,Bebe Rexha,[],0.59,0.337,9,-8.256,1,0.089,0.726,0.0,0.161,0.233,98.885,158280,5,1,Dance Party
